Datetime,AEP_MW,temp_mean,load_lag_1,load_lag_2,load_lag_3,load_lag_7,day_of_week,is_weekend,target
2006-01-06,17988.583333333332,-1.7,17014.916666666668,16224.583333333334,16185.0,15858.458333333334,4,0,16974.708333333332
2006-01-07,16974.708333333332,-0.2,17988.583333333332,17014.916666666668,16224.583333333334,14904.916666666666,5,1,15419.458333333334
2006-01-08,15419.458333333334,3.5,16974.708333333332,17988.583333333332,17014.916666666668,14534.916666666666,6,1,16153.416666666666
2006-01-09,16153.416666666666,7.1,15419.458333333334,16974.708333333332,17988.583333333332,15040.791666666666,0,0,16599.791666666668
2006-01-10,16599.791666666668,4.2,16153.416666666666,15419.458333333334,16974.708333333332,16185.0,1,0,16183.541666666666
2006-01-11,16183.541666666666,6.9,16599.791666666668,16153.416666666666,15419.458333333334,16224.583333333334,2,0,16565.5
2006-01-12,16565.5,5.4,16183.541666666666,16599.791666666668,16153.416666666666,17014.916666666668,3,0,16105.0
2006-01-13,16105.0,9.1,16565.5,16183.541666666666,16599.791666666668,17988.583333333332,4,0,16491.625
2006-01-14,16491.625,1.0,16105.0,16565.5,16183.541666666666,16974.708333333332,5,1,16027.625
2006-01-15,16027.625,-2.1,16491.625,16105.0,16565.5,15419.458333333334,6,1,17176.541666666668
2006-01-16,17176.541666666668,1.9,16027.625,16491.625,16105.0,16153.416666666666,0,0,16671.75
2006-01-17,16671.75,8.6,17176.541666666668,16027.625,16491.625,16599.791666666668,1,0,18061.25
2006-01-18,18061.25,-1.2,16671.75,17176.541666666668,16027.625,16183.541666666666,2,0,17316.625
2006-01-19,17316.625,4.1,18061.25,16671.75,17176.541666666668,16565.5,3,0,15937.791666666666
2006-01-20,15937.791666666666,10.8,17316.625,18061.25,16671.75,16105.0,4,0,14820.291666666666
2006-01-21,14820.291666666666,6.7,15937.791666666666,17316.625,18061.25,16491.625,5,1,15485.625
2006-01-22,15485.625,0.5,14820.291666666666,15937.791666666666,17316.625,16027.625,6,1,16774.416666666668
2006-01-23,16774.416666666668,2.4,15485.625,14820.291666666666,15937.791666666666,17176.541666666668,0,0,17170.875
2006-01-24,17170.875,1.5,16774.416666666668,15485.625,14820.291666666666,16671.75,1,0,17954.166666666668
2006-01-25,17954.166666666668,0.4,17170.875,16774.416666666668,15485.625,18061.25,2,0,17993.791666666668
2006-01-26,17993.791666666668,-1.1,17954.166666666668,17170.875,16774.416666666668,17316.625,3,0,17644.583333333332
2006-01-27,17644.583333333332,0.1,17993.791666666668,17954.166666666668,17170.875,15937.791666666666,4,0,14898.208333333334
2006-01-28,14898.208333333334,6.3,17644.583333333332,17993.791666666668,17954.166666666668,14820.291666666666,5,1,13978.708333333334
2006-01-29,13978.708333333334,9.4,14898.208333333334,17644.583333333332,17993.791666666668,15485.625,6,1,16017.291666666666
2006-01-30,16017.291666666666,7.3,13978.708333333334,14898.208333333334,17644.583333333332,16774.416666666668,0,0,17293.541666666668
2006-01-31,17293.541666666668,1.7,16017.291666666666,13978.708333333334,14898.208333333334,17170.875,1,0,17149.333333333332
2006-02-01,17149.333333333332,2.9,17293.541666666668,16017.291666666666,13978.708333333334,17954.166666666668,2,0,16609.333333333332
2006-02-02,16609.333333333332,5.5,17149.333333333332,17293.541666666668,16017.291666666666,17993.791666666668,3,0,15880.583333333334
2006-02-03,15880.583333333334,6.0,16609.333333333332,17149.333333333332,17293.541666666668,17644.583333333332,4,0,15719.0
2006-02-04,15719.0,2.3,15880.583333333334,16609.333333333332,17149.333333333332,14898.208333333334,5,1,16777.833333333332
2006-02-05,16777.833333333332,-2.4,15719.0,15880.583333333334,16609.333333333332,13978.708333333334,6,1,18172.25
2006-02-06,18172.25,-2.6,16777.833333333332,15719.0,15880.583333333334,16017.291666666666,0,0,18274.083333333332
2006-02-07,18274.083333333332,-2.6,18172.25,16777.833333333332,15719.0,17293.541666666668,1,0,18177.833333333332
2006-02-08,18177.833333333332,-3.2,18274.083333333332,18172.25,16777.833333333332,17149.333333333332,2,0,18637.041666666668
2006-02-09,18637.041666666668,-4.4,18177.833333333332,18274.083333333332,18172.25,16609.333333333332,3,0,18041.916666666668
2006-02-10,18041.916666666668,-0.8,18637.041666666668,18177.833333333332,18274.083333333332,15880.583333333334,4,0,16759.25
2006-02-11,16759.25,-0.7,18041.916666666668,18637.041666666668,18177.833333333332,15719.0,5,1,16611.625
2006-02-12,16611.625,-2.8,16759.25,18041.916666666668,18637.041666666668,16777.833333333332,6,1,18820.708333333332
2006-02-13,18820.708333333332,-3.0,16611.625,16759.25,18041.916666666668,18172.25,0,0,17878.166666666668
2006-02-14,17878.166666666668,2.1,18820.708333333332,16611.625,16759.25,18274.083333333332,1,0,16842.083333333332
2006-02-15,16842.083333333332,7.0,17878.166666666668,18820.708333333332,16611.625,18177.833333333332,2,0,15982.708333333334
2006-02-16,15982.708333333334,11.8,16842.083333333332,17878.166666666668,18820.708333333332,18637.041666666668,3,0,16344.541666666666
2006-02-17,16344.541666666666,2.8,15982.708333333334,16842.083333333332,17878.166666666668,18041.916666666668,4,0,17713.583333333332
2006-02-18,17713.583333333332,-7.1,16344.541666666666,15982.708333333334,16842.083333333332,16759.25,5,1,17989.583333333332
2006-02-19,17989.583333333332,-8.9,17713.583333333332,16344.541666666666,15982.708333333334,16611.625,6,1,18468.75
2006-02-20,18468.75,-4.2,17989.583333333332,17713.583333333332,16344.541666666666,18820.708333333332,0,0,17652.916666666668
2006-02-21,17652.916666666668,-0.8,18468.75,17989.583333333332,17713.583333333332,17878.166666666668,1,0,17288.875
2006-02-22,17288.875,2.4,17652.916666666668,18468.75,17989.583333333332,16842.083333333332,2,0,16710.541666666668
2006-02-23,16710.541666666668,3.5,17288.875,17652.916666666668,18468.75,15982.708333333334,3,0,16993.541666666668
2006-02-24,16993.541666666668,-0.7,16710.541666666668,17288.875,17652.916666666668,16344.541666666666,4,0,15558.625
2006-02-25,15558.625,4.2,16993.541666666668,16710.541666666668,17288.875,17713.583333333332,5,1,16100.083333333334
2006-02-26,16100.083333333334,-3.7,15558.625,16993.541666666668,16710.541666666668,17989.583333333332,6,1,18141.833333333332
2006-02-27,18141.833333333332,-1.4,16100.083333333334,15558.625,16993.541666666668,18468.75,0,0,16752.166666666668
2006-02-28,16752.166666666668,-0.0,18141.833333333332,16100.083333333334,15558.625,17652.916666666668,1,0,16224.416666666666
2006-03-01,16224.416666666666,3.2,16752.166666666668,18141.833333333332,16100.083333333334,17288.875,2,0,16012.75
2006-03-02,16012.75,4.4,16224.416666666666,16752.166666666668,18141.833333333332,16710.541666666668,3,0,17328.541666666668
2006-03-03,17328.541666666668,-1.7,16012.75,16224.416666666666,16752.166666666668,16993.541666666668,4,0,16443.833333333332
2006-03-04,16443.833333333332,-1.4,17328.541666666668,16012.75,16224.416666666666,15558.625,5,1,15540.583333333334
2006-03-05,15540.583333333334,1.0,16443.833333333332,17328.541666666668,16012.75,16100.083333333334,6,1,17206.25
2006-03-06,17206.25,1.3,15540.583333333334,16443.833333333332,17328.541666666668,18141.833333333332,0,0,17156.333333333332
2006-03-07,17156.333333333332,0.6,17206.25,15540.583333333334,16443.833333333332,16752.166666666668,1,0,16964.375
2006-03-08,16964.375,3.6,17156.333333333332,17206.25,15540.583333333334,16224.416666666666,2,0,15795.583333333334
2006-03-09,15795.583333333334,12.4,16964.375,17156.333333333332,17206.25,16012.75,3,0,15050.583333333334
2006-03-10,15050.583333333334,10.3,15795.583333333334,16964.375,17156.333333333332,17328.541666666668,4,0,14055.458333333334
2006-03-11,14055.458333333334,8.4,15050.583333333334,15795.583333333334,16964.375,16443.833333333332,5,1,12989.458333333334
2006-03-12,12989.458333333334,14.7,14055.458333333334,15050.583333333334,15795.583333333334,15540.583333333334,6,1,14697.333333333334
2006-03-13,14697.333333333334,16.6,12989.458333333334,14055.458333333334,15050.583333333334,17206.25,0,0,15889.291666666666
2006-03-14,15889.291666666666,3.8,14697.333333333334,12989.458333333334,14055.458333333334,17156.333333333332,1,0,16525.083333333332
2006-03-15,16525.083333333332,2.9,15889.291666666666,14697.333333333334,12989.458333333334,16964.375,2,0,16195.416666666666
2006-03-16,16195.416666666666,2.8,16525.083333333332,15889.291666666666,14697.333333333334,15795.583333333334,3,0,15931.333333333334
2006-03-17,15931.333333333334,2.0,16195.416666666666,16525.083333333332,15889.291666666666,15050.583333333334,4,0,15352.0
2006-03-18,15352.0,-0.1,15931.333333333334,16195.416666666666,16525.083333333332,14055.458333333334,5,1,14875.208333333334
2006-03-19,14875.208333333334,0.5,15352.0,15931.333333333334,16195.416666666666,12989.458333333334,6,1,17113.916666666668
2006-03-20,17113.916666666668,0.8,14875.208333333334,15352.0,15931.333333333334,14697.333333333334,0,0,17959.333333333332
2006-03-21,17959.333333333332,-1.8,17113.916666666668,14875.208333333334,15352.0,15889.291666666666,1,0,17692.166666666668
2006-03-22,17692.166666666668,-0.5,17959.333333333332,17113.916666666668,14875.208333333334,16525.083333333332,2,0,17039.875
2006-03-23,17039.875,2.2,17692.166666666668,17959.333333333332,17113.916666666668,16195.416666666666,3,0,16481.083333333332
2006-03-24,16481.083333333332,3.1,17039.875,17692.166666666668,17959.333333333332,15931.333333333334,4,0,15683.791666666666
2006-03-25,15683.791666666666,1.4,16481.083333333332,17039.875,17692.166666666668,15352.0,5,1,15008.625
2006-03-26,15008.625,2.8,15683.791666666666,16481.083333333332,17039.875,14875.208333333334,6,1,16414.958333333332
2006-03-27,16414.958333333332,4.6,15008.625,15683.791666666666,16481.083333333332,17113.916666666668,0,0,16007.333333333334
2006-03-28,16007.333333333334,6.8,16414.958333333332,15008.625,15683.791666666666,17959.333333333332,1,0,15526.5
2006-03-29,15526.5,7.3,16007.333333333334,16414.958333333332,15008.625,17692.166666666668,2,0,15361.5
2006-03-30,15361.5,10.7,15526.5,16007.333333333334,16414.958333333332,17039.875,3,0,14495.208333333334
2006-03-31,14495.208333333334,13.9,15361.5,15526.5,16007.333333333334,16481.083333333332,4,0,13045.041666666666
2006-04-01,13045.041666666666,11.4,14495.208333333334,15361.5,15526.5,15683.791666666666,5,1,12691.95652173913
2006-04-02,12691.95652173913,11.8,13045.041666666666,14495.208333333334,15361.5,15008.625,6,1,14579.916666666666
2006-04-03,14579.916666666666,11.8,12691.95652173913,13045.041666666666,14495.208333333334,16414.958333333332,0,0,15433.083333333334
2006-04-04,15433.083333333334,6.2,14579.916666666666,12691.95652173913,13045.041666666666,16007.333333333334,1,0,15188.916666666666
2006-04-05,15188.916666666666,7.0,15433.083333333334,14579.916666666666,12691.95652173913,15526.5,2,0,15113.625
2006-04-06,15113.625,9.5,15188.916666666666,15433.083333333334,14579.916666666666,15361.5,3,0,14465.583333333334
2006-04-07,14465.583333333334,15.0,15113.625,15188.916666666666,15433.083333333334,14495.208333333334,4,0,13493.583333333334
2006-04-08,13493.583333333334,4.8,14465.583333333334,15113.625,15188.916666666666,13045.041666666666,5,1,13412.833333333334
2006-04-09,13412.833333333334,4.5,13493.583333333334,14465.583333333334,15113.625,12691.95652173913,6,1,15046.083333333334
2006-04-10,15046.083333333334,8.8,13412.833333333334,13493.583333333334,14465.583333333334,14579.916666666666,0,0,14799.416666666666
2006-04-11,14799.416666666666,13.5,15046.083333333334,13412.833333333334,13493.583333333334,15433.083333333334,1,0,14428.125
2006-04-12,14428.125,18.4,14799.416666666666,15046.083333333334,13412.833333333334,15188.916666666666,2,0,14390.541666666666
2006-04-13,14390.541666666666,17.5,14428.125,14799.416666666666,15046.083333333334,15113.625,3,0,13324.125
2006-04-14,13324.125,18.7,14390.541666666666,14428.125,14799.416666666666,14465.583333333334,4,0,12759.125
2006-04-15,12759.125,18.1,13324.125,14390.541666666666,14428.125,13493.583333333334,5,1,11983.583333333334
2006-04-16,11983.583333333334,14.1,12759.125,13324.125,14390.541666666666,13412.833333333334,6,1,13799.791666666666
2006-04-17,13799.791666666666,12.5,11983.583333333334,12759.125,13324.125,15046.083333333334,0,0,14367.125
2006-04-18,14367.125,12.4,13799.791666666666,11983.583333333334,12759.125,14799.416666666666,1,0,14158.791666666666
2006-04-19,14158.791666666666,14.8,14367.125,13799.791666666666,11983.583333333334,14428.125,2,0,14330.041666666666
2006-04-20,14330.041666666666,16.2,14158.791666666666,14367.125,13799.791666666666,14390.541666666666,3,0,14180.0
2006-04-21,14180.0,16.8,14330.041666666666,14158.791666666666,14367.125,13324.125,4,0,12966.25
2006-04-22,12966.25,16.7,14180.0,14330.041666666666,14158.791666666666,12759.125,5,1,12317.416666666666
2006-04-23,12317.416666666666,14.7,12966.25,14180.0,14330.041666666666,11983.583333333334,6,1,14259.916666666666
2006-04-24,14259.916666666666,12.9,12317.416666666666,12966.25,14180.0,13799.791666666666,0,0,14692.875
2006-04-25,14692.875,10.0,14259.916666666666,12317.416666666666,12966.25,14367.125,1,0,14728.833333333334
2006-04-26,14728.833333333334,7.4,14692.875,14259.916666666666,12317.416666666666,14158.791666666666,2,0,14557.875
2006-04-27,14557.875,11.7,14728.833333333334,14692.875,14259.916666666666,14330.041666666666,3,0,14186.875
2006-04-28,14186.875,11.9,14557.875,14728.833333333334,14692.875,14180.0,4,0,12834.958333333334
2006-04-29,12834.958333333334,13.1,14186.875,14557.875,14728.833333333334,12966.25,5,1,12328.125
2006-04-30,12328.125,15.1,12834.958333333334,14186.875,14557.875,12317.416666666666,6,1,14284.541666666666
2006-05-01,14284.541666666666,15.0,12328.125,12834.958333333334,14186.875,14259.916666666666,0,0,14461.333333333334
2006-05-02,14461.333333333334,14.6,14284.541666666666,12328.125,12834.958333333334,14692.875,1,0,14502.75
2006-05-03,14502.75,15.9,14461.333333333334,14284.541666666666,12328.125,14728.833333333334,2,0,14774.958333333334
2006-05-04,14774.958333333334,17.4,14502.75,14461.333333333334,14284.541666666666,14557.875,3,0,14224.666666666666
2006-05-05,14224.666666666666,15.1,14774.958333333334,14502.75,14461.333333333334,14186.875,4,0,12742.541666666666
2006-05-06,12742.541666666666,12.0,14224.666666666666,14774.958333333334,14502.75,12834.958333333334,5,1,12400.25
2006-05-07,12400.25,10.9,12742.541666666666,14224.666666666666,14774.958333333334,12328.125,6,1,14411.125
2006-05-08,14411.125,13.3,12400.25,12742.541666666666,14224.666666666666,14284.541666666666,0,0,14542.458333333334
2006-05-09,14542.458333333334,15.1,14411.125,12400.25,12742.541666666666,14461.333333333334,1,0,14725.125
2006-05-10,14725.125,16.9,14542.458333333334,14411.125,12400.25,14502.75,2,0,14599.708333333334
2006-05-11,14599.708333333334,13.8,14725.125,14542.458333333334,14411.125,14774.958333333334,3,0,14619.625
2006-05-12,14619.625,9.7,14599.708333333334,14725.125,14542.458333333334,14224.666666666666,4,0,13042.416666666666
2006-05-13,13042.416666666666,11.7,14619.625,14599.708333333334,14725.125,12742.541666666666,5,1,12397.916666666666
2006-05-14,12397.916666666666,11.2,13042.416666666666,14619.625,14599.708333333334,12400.25,6,1,14630.458333333334
2006-05-15,14630.458333333334,10.8,12397.916666666666,13042.416666666666,14619.625,14411.125,0,0,14888.75
2006-05-16,14888.75,12.5,14630.458333333334,12397.916666666666,13042.416666666666,14542.458333333334,1,0,14586.416666666666
2006-05-17,14586.416666666666,14.2,14888.75,14630.458333333334,12397.916666666666,14725.125,2,0,14517.5
2006-05-18,14517.5,11.7,14586.416666666666,14888.75,14630.458333333334,14599.708333333334,3,0,14475.541666666666
2006-05-19,14475.541666666666,11.3,14517.5,14586.416666666666,14888.75,14619.625,4,0,12982.208333333334
2006-05-20,12982.208333333334,12.1,14475.541666666666,14517.5,14586.416666666666,13042.416666666666,5,1,12473.708333333334
2006-05-21,12473.708333333334,12.5,12982.208333333334,14475.541666666666,14517.5,12397.916666666666,6,1,14403.208333333334
2006-05-22,14403.208333333334,10.5,12473.708333333334,12982.208333333334,14475.541666666666,14630.458333333334,0,0,14609.333333333334
2006-05-23,14609.333333333334,12.4,14403.208333333334,12473.708333333334,12982.208333333334,14888.75,1,0,14694.666666666666
2006-05-24,14694.666666666666,15.4,14609.333333333334,14403.208333333334,12473.708333333334,14586.416666666666,2,0,15181.416666666666
2006-05-25,15181.416666666666,19.6,14694.666666666666,14609.333333333334,14403.208333333334,14517.5,3,0,14893.458333333334
2006-05-26,14893.458333333334,20.4,15181.416666666666,14694.666666666666,14609.333333333334,14475.541666666666,4,0,13773.375
2006-05-27,13773.375,21.2,14893.458333333334,15181.416666666666,14694.666666666666,12982.208333333334,5,1,14274.208333333334
2006-05-28,14274.208333333334,22.5,13773.375,14893.458333333334,15181.416666666666,12473.708333333334,6,1,15451.375
2006-05-29,15451.375,24.0,14274.208333333334,13773.375,14893.458333333334,14403.208333333334,0,0,18051.708333333332
2006-05-30,18051.708333333332,25.3,15451.375,14274.208333333334,13773.375,14609.333333333334,1,0,18101.541666666668
2006-05-31,18101.541666666668,25.6,18051.708333333332,15451.375,14274.208333333334,14694.666666666666,2,0,17348.625
2006-06-01,17348.625,22.7,18101.541666666668,18051.708333333332,15451.375,15181.416666666666,3,0,15780.625
2006-06-02,15780.625,18.7,17348.625,18101.541666666668,18051.708333333332,14893.458333333334,4,0,13654.625
2006-06-03,13654.625,17.9,15780.625,17348.625,18101.541666666668,13773.375,5,1,12788.541666666666
2006-06-04,12788.541666666666,16.4,13654.625,15780.625,17348.625,14274.208333333334,6,1,14843.041666666666
2006-06-05,14843.041666666666,18.2,12788.541666666666,13654.625,15780.625,15451.375,0,0,15599.416666666666
2006-06-06,15599.416666666666,20.2,14843.041666666666,12788.541666666666,13654.625,18051.708333333332,1,0,15767.625
2006-06-07,15767.625,19.7,15599.416666666666,14843.041666666666,12788.541666666666,18101.541666666668,2,0,15859.625
2006-06-08,15859.625,20.5,15767.625,15599.416666666666,14843.041666666666,17348.625,3,0,15489.916666666666
2006-06-09,15489.916666666666,19.5,15859.625,15767.625,15599.416666666666,15780.625,4,0,13270.916666666666
2006-06-10,13270.916666666666,15.7,15489.916666666666,15859.625,15767.625,13654.625,5,1,12542.625
2006-06-11,12542.625,15.8,13270.916666666666,15489.916666666666,15859.625,12788.541666666666,6,1,14646.083333333334
2006-06-12,14646.083333333334,15.9,12542.625,13270.916666666666,15489.916666666666,14843.041666666666,0,0,15091.416666666666
2006-06-13,15091.416666666666,17.4,14646.083333333334,12542.625,13270.916666666666,15599.416666666666,1,0,15413.708333333334
2006-06-14,15413.708333333334,18.9,15091.416666666666,14646.083333333334,12542.625,15767.625,2,0,15635.208333333334
2006-06-15,15635.208333333334,19.1,15413.708333333334,15091.416666666666,14646.083333333334,15859.625,3,0,16303.666666666666
2006-06-16,16303.666666666666,21.3,15635.208333333334,15413.708333333334,15091.416666666666,15489.916666666666,4,0,15950.291666666666
2006-06-17,15950.291666666666,23.6,16303.666666666666,15635.208333333334,15413.708333333334,13270.916666666666,5,1,15790.833333333334
2006-06-18,15790.833333333334,25.2,15950.291666666666,16303.666666666666,15635.208333333334,12542.625,6,1,17183.875
2006-06-19,17183.875,23.2,15790.833333333334,15950.291666666666,16303.666666666666,14646.083333333334,0,0,16823.083333333332
2006-06-20,16823.083333333332,22.4,17183.875,15790.833333333334,15950.291666666666,15091.416666666666,1,0,16917.583333333332
2006-06-21,16917.583333333332,23.3,16823.083333333332,17183.875,15790.833333333334,15413.708333333334,2,0,18091.416666666668
2006-06-22,18091.416666666668,26.2,16917.583333333332,16823.083333333332,17183.875,15635.208333333334,3,0,16460.416666666668
2006-06-23,16460.416666666668,21.7,18091.416666666668,16917.583333333332,16823.083333333332,16303.666666666666,4,0,14962.333333333334
2006-06-24,14962.333333333334,21.3,16460.416666666668,18091.416666666668,16917.583333333332,15950.291666666666,5,1,14184.833333333334
2006-06-25,14184.833333333334,21.2,14962.333333333334,16460.416666666668,18091.416666666668,15790.833333333334,6,1,16065.333333333334
2006-06-26,16065.333333333334,21.6,14184.833333333334,14962.333333333334,16460.416666666668,17183.875,0,0,16718.875
2006-06-27,16718.875,22.7,16065.333333333334,14184.833333333334,14962.333333333334,16823.083333333332,1,0,16651.125
2006-06-28,16651.125,22.0,16718.875,16065.333333333334,14184.833333333334,16917.583333333332,2,0,15993.0
2006-06-29,15993.0,20.2,16651.125,16718.875,16065.333333333334,18091.416666666668,3,0,15664.875
2006-06-30,15664.875,20.9,15993.0,16651.125,16718.875,16460.416666666668,4,0,14999.75
2006-07-01,14999.75,23.5,15664.875,15993.0,16651.125,14962.333333333334,5,1,15642.458333333334
2006-07-02,15642.458333333334,26.5,14999.75,15664.875,15993.0,14184.833333333334,6,1,15816.333333333334
2006-07-03,15816.333333333334,25.6,15642.458333333334,14999.75,15664.875,16065.333333333334,0,0,14870.833333333334
2006-07-04,14870.833333333334,24.6,15816.333333333334,15642.458333333334,14999.75,16718.875,1,0,15162.25
2006-07-05,15162.25,21.4,14870.833333333334,15816.333333333334,15642.458333333334,16651.125,2,0,14609.083333333334
2006-07-06,14609.083333333334,19.0,15162.25,14870.833333333334,15816.333333333334,15993.0,3,0,14653.625
2006-07-07,14653.625,19.9,14609.083333333334,15162.25,14870.833333333334,15664.875,4,0,14120.291666666666
2006-07-08,14120.291666666666,21.6,14653.625,14609.083333333334,15162.25,14999.75,5,1,14064.416666666666
2006-07-09,14064.416666666666,22.4,14120.291666666666,14653.625,14609.083333333334,15642.458333333334,6,1,17164.25
2006-07-10,17164.25,24.5,14064.416666666666,14120.291666666666,14653.625,15816.333333333334,0,0,17025.833333333332
2006-07-11,17025.833333333332,23.1,17164.25,14064.416666666666,14120.291666666666,14870.833333333334,1,0,17557.041666666668
2006-07-12,17557.041666666668,22.7,17025.833333333332,17164.25,14064.416666666666,15162.25,2,0,18071.125
2006-07-13,18071.125,23.6,17557.041666666668,17025.833333333332,17164.25,14609.083333333334,3,0,18249.625
2006-07-14,18249.625,24.8,18071.125,17557.041666666668,17025.833333333332,14653.625,4,0,17244.583333333332
2006-07-15,17244.583333333332,25.9,18249.625,18071.125,17557.041666666668,14120.291666666666,5,1,17131.833333333332
2006-07-16,17131.833333333332,26.3,17244.583333333332,18249.625,18071.125,14064.416666666666,6,1,19536.833333333332
2006-07-17,19536.833333333332,26.7,17131.833333333332,17244.583333333332,18249.625,17164.25,0,0,19262.916666666668
2006-07-18,19262.916666666668,26.4,19536.833333333332,17131.833333333332,17244.583333333332,17025.833333333332,1,0,19172.166666666668
2006-07-19,19172.166666666668,26.2,19262.916666666668,19536.833333333332,17131.833333333332,17557.041666666668,2,0,19073.875
2006-07-20,19073.875,26.5,19172.166666666668,19262.916666666668,19536.833333333332,18071.125,3,0,18569.541666666668
2006-07-21,18569.541666666668,25.7,19073.875,19172.166666666668,19262.916666666668,18249.625,4,0,15561.833333333334
2006-07-22,15561.833333333334,22.2,18569.541666666668,19073.875,19172.166666666668,17244.583333333332,5,1,14588.625
2006-07-23,14588.625,21.1,15561.833333333334,18569.541666666668,19073.875,17131.833333333332,6,1,17234.875
2006-07-24,17234.875,23.1,14588.625,15561.833333333334,18569.541666666668,19536.833333333332,0,0,18198.833333333332
2006-07-25,18198.833333333332,24.5,17234.875,14588.625,15561.833333333334,19262.916666666668,1,0,18352.666666666668
2006-07-26,18352.666666666668,25.0,18198.833333333332,17234.875,14588.625,19172.166666666668,2,0,18438.041666666668
2006-07-27,18438.041666666668,25.4,18352.666666666668,18198.833333333332,17234.875,19073.875,3,0,18203.916666666668
2006-07-28,18203.916666666668,24.9,18438.041666666668,18352.666666666668,18198.833333333332,18569.541666666668,4,0,16975.791666666668
2006-07-29,16975.791666666668,25.6,18203.916666666668,18438.041666666668,18352.666666666668,15561.833333333334,5,1,17343.666666666668
2006-07-30,17343.666666666668,26.7,16975.791666666668,18203.916666666668,18438.041666666668,14588.625,6,1,20263.791666666668
2006-07-31,20263.791666666668,27.6,17343.666666666668,16975.791666666668,18203.916666666668,17234.875,0,0,21054.125
2006-08-01,21054.125,28.8,20263.791666666668,17343.666666666668,16975.791666666668,18198.833333333332,1,0,21233.666666666668
2006-08-02,21233.666666666668,29.1,21054.125,20263.791666666668,17343.666666666668,18352.666666666668,2,0,20052.5
2006-08-03,20052.5,28.2,21233.666666666668,21054.125,20263.791666666668,18438.041666666668,3,0,18707.083333333332
2006-08-04,18707.083333333332,24.7,20052.5,21233.666666666668,21054.125,18203.916666666668,4,0,16640.75
2006-08-05,16640.75,24.5,18707.083333333332,20052.5,21233.666666666668,16975.791666666668,5,1,16553.166666666668
2006-08-06,16553.166666666668,26.0,16640.75,18707.083333333332,20052.5,17343.666666666668,6,1,19183.875
2006-08-07,19183.875,26.9,16553.166666666668,16640.75,18707.083333333332,20263.791666666668,0,0,18294.291666666668
2006-08-08,18294.291666666668,25.0,19183.875,16553.166666666668,16640.75,21054.125,1,0,17572.708333333332
2006-08-09,17572.708333333332,24.0,18294.291666666668,19183.875,16553.166666666668,21233.666666666668,2,0,17985.625
2006-08-10,17985.625,25.2,17572.708333333332,18294.291666666668,19183.875,20052.5,3,0,16792.291666666668
2006-08-11,16792.291666666668,23.9,17985.625,17572.708333333332,18294.291666666668,18707.083333333332,4,0,14476.958333333334
2006-08-12,14476.958333333334,22.5,16792.291666666668,17985.625,17572.708333333332,16640.75,5,1,14431.708333333334
2006-08-13,14431.708333333334,23.5,14476.958333333334,16792.291666666668,17985.625,16553.166666666668,6,1,17309.666666666668
2006-08-14,17309.666666666668,24.4,14431.708333333334,14476.958333333334,16792.291666666668,19183.875,0,0,17503.833333333332
2006-08-15,17503.833333333332,22.9,17309.666666666668,14431.708333333334,14476.958333333334,18294.291666666668,1,0,17202.833333333332
2006-08-16,17202.833333333332,23.1,17503.833333333332,17309.666666666668,14431.708333333334,17572.708333333332,2,0,17618.208333333332
2006-08-17,17618.208333333332,24.8,17202.833333333332,17503.833333333332,17309.666666666668,17985.625,3,0,17679.5
2006-08-18,17679.5,25.4,17618.208333333332,17202.833333333332,17503.833333333332,16792.291666666668,4,0,16612.5
2006-08-19,16612.5,25.0,17679.5,17618.208333333332,17202.833333333332,14476.958333333334,5,1,15075.708333333334
2006-08-20,15075.708333333334,23.1,16612.5,17679.5,17618.208333333332,14431.708333333334,6,1,16679.541666666668
2006-08-21,16679.541666666668,21.3,15075.708333333334,16612.5,17679.5,17309.666666666668,0,0,17176.791666666668
2006-08-22,17176.791666666668,22.7,16679.541666666668,15075.708333333334,16612.5,17503.833333333332,1,0,17216.833333333332
2006-08-23,17216.833333333332,23.3,17176.791666666668,16679.541666666668,15075.708333333334,17202.833333333332,2,0,17423.791666666668
2006-08-24,17423.791666666668,24.3,17216.833333333332,17176.791666666668,16679.541666666668,17618.208333333332,3,0,17764.333333333332
2006-08-25,17764.333333333332,26.4,17423.791666666668,17216.833333333332,17176.791666666668,17679.5,4,0,16753.75
2006-08-26,16753.75,27.0,17764.333333333332,17423.791666666668,17216.833333333332,16612.5,5,1,16156.125
2006-08-27,16156.125,26.1,16753.75,17764.333333333332,17423.791666666668,15075.708333333334,6,1,17720.666666666668
2006-08-28,17720.666666666668,23.0,16156.125,16753.75,17764.333333333332,16679.541666666668,0,0,17755.666666666668
2006-08-29,17755.666666666668,23.8,17720.666666666668,16156.125,16753.75,17176.791666666668,1,0,16800.625
2006-08-30,16800.625,21.9,17755.666666666668,17720.666666666668,16156.125,17216.833333333332,2,0,15976.958333333334
2006-08-31,15976.958333333334,20.2,16800.625,17755.666666666668,17720.666666666668,17423.791666666668,3,0,14709.708333333334
2006-09-01,14709.708333333334,17.9,15976.958333333334,16800.625,17755.666666666668,17764.333333333332,4,0,12835.5
2006-09-02,12835.5,16.9,14709.708333333334,15976.958333333334,16800.625,16753.75,5,1,12380.791666666666
2006-09-03,12380.791666666666,16.6,12835.5,14709.708333333334,15976.958333333334,16156.125,6,1,12712.666666666666
2006-09-04,12712.666666666666,18.2,12380.791666666666,12835.5,14709.708333333334,17720.666666666668,0,0,14798.833333333334
